282,7,3239,1195,222,156,1,0,1
283,1,0,1095,181,353,1,1,1
283,2,705,1768,467,256,1,1,1
283,3,2403,353,194,131,1,1,1
283,4,3021,902,171,121,1,1,1
283,6,3002,1124,214,123,1,1,1
283,7,3244,1213,224,161,1,0,1
284,1,0,1106,169,361,1,1,1
284,2,711,1788,459,267,1,1,1
284,3,2409,363,192,128,1,1,1
284,4,3023,916,172,123,1,1,1
284,6,3008,1140,213,123,1,1,1
284,7,3243,1227,232,162,1,0,1
285,1,0,1126,156,346,1,1,1
285,2,710,1818,453,274,1,1,1
285,3,2419,373,190,128,1,1,1
285,4,3023,931,181,119,1,1,1
285,6,3012,1156,215,125,1,1,1
285,7,3246,1243,240,167,1,0,1
286,1,0,1145,144,333,1,1,1
286,2,708,1841,448,270,1,1,1
286,3,2423,380,188,127,1,1,1
286,4,3028,945,182,120,1,1,1
286,6,3019,1170,214,125,1,1,1
286,7,3249,1262,237,166,1,0,1
287,1,0,1152,137,339,1,1,1
287,2,708,1861,441,276,1,1,1
287,3,2426,390,186,125,1,1,1
287,4,3034,959,185,126,1,1,1
287,6,3023,1191,216,125,1,1,1
287,7,3249,1279,239,165,1,0,1
288,1,0,1178,133,337,1,1,1
288,2,712,1885,428,264,1,1,1
288,3,2429,399,182,126,1,1,1
288,4,3040,976,184,124,1,1,1
288,6,3031,1206,216,127,1,1,1
288,7,3251,1296,238,173,1,0,1
289,1,0,1203,126,320,1,1,1
289,2,689,1912,445,244,1,1,1
289,3,2431,411,183,125,1,1,1
289,4,3046,991,185,128,1,1,1
289,6,3034,1221,220,130,1,1,1
289,7,3249,1316,246,174,1,0,1
290,1,0,1224,120,315,1,1,1
290,2,678,1937,452,222,1,1,1
290,3,2434,421,180,122,1,1,1
290,4,3052,1005,187,131,1,1,1
290,6,3040,1239,225,128,1,1,1
290,7,3260,1332,242,169,1,0,1
291,1,0,1229,126,340,1,1,1
291,2,675,1957,448,202,1,1,1
291,3,2428,430,186,127,1,1,1
291,4,3044,1019,200,127,1,1,1
291,6,3047,1257,228,129,1,1,1
291,7,3249,1352,253,171,1,0,1
291,9,0,1266,88,304,1,1,1
292,2,677,1973,436,186,1,1,1
292,3,2431,441,179,129,1,1,1
292,4,3050,1034,199,127,1,1,1
292,6,3051,1273,230,134,1,1,1
292,7,3247,1368,260,172,1,0,1
292,9,0,1279,80,302,1,1,1
293,2,666,1997,448,162,1,1,1
293,3,2431,453,185,135,1,1,1
293,4,3064,1050,188,132,1,1,1
293,6,3055,1292,230,135,1,1,1
293,7,3247,1385,266,172,1,0,1
293,9,0,1284,89,327,1,1,1
293,1,0,1250,121,351,1,1,1
294,2,663,2015,445,144,1,1,1
294,3,2430,462,187,142,1,1,1
294,4,3076,1062,180,131,1,1,1
294,6,3061,1307,230,135,1,1,1
294,7,3250,1401,269,173,1,0,1
294,9,0,1303,78,341,1,1,1
294,1,0,1246,111,370,1,1,1
295,2,656,2033,451,126,1,1,1
295,3,2429,473,187,145,1,1,1
295,4,3081,1076,178,133,1,1,1
295,6,3064,1322,229,140,1,1,1
295,7,3252,1415,280,176,1,0,1
295,1,0,1241,100,375,1,1,1
296,3,2429,483,188,145,1,1,1
296,4,3094,1088,169,133,1,1,1
296,6,3069,1336,229,141,1,1,1
296,7,3267,1426,273,185,1,0,1
296,1,0,1246,92,376,1,1,1
297,3,2426,492,196,145,1,1,1
297,4,3102,1099,162,135,1,1,1
297,6,3075,1351,225,146,1,1,1
297,7,3312,1439,233,186,1,0,1
297,1,0,1225,75,407,1,1,1
298,3,2423,503,203,143,1,1,1
298,4,3109,1107,162,131,1,1,1
298,6,3079,1362,225,145,1,1,1
298,7,3314,1448,232,197,1,0,1
298,1,0,1183,70,423,1,1,1
299,3,2421,509,202,141,1,1,1
299,4,3114,1118,164,127,1,1,1
299,6,3082,1376,229,145,1,1,1
299,7,3330,1464,217,193,1,0,1
300,3,2418,516,220,145,1,1,1
300,4,3110,1127,174,126,1,1,1
300,6,3085,1386,231,147,1,1,1
300,7,3353,1474,203,193,1,0,1
301,3,2413,522,233,144,1,1,1
301,4,3108,1133,177,130,1,1,1
301,6,3088,1395,234,148,1,1,1
301,7,3382,1485,182,190,1,0,1
302,3,2413,528,226,141,1,1,1
302,4,3092,1137,197,136,1,1,1
302,6,3089,1402,238,151,1,1,1
302,7,3377,1488,187,206,1,0,1
303,3,2412,531,241,143,1,1,1
303,4,3102,1142,187,138,1,1,1
303,6,3092,1411,235,150,1,1,1
303,7,3383,1493,186,199,1,0,1
304,3,2407,535,201,142,1,1,1
304,4,3093,1148,200,141,1,1,1
304,6,3094,1416,230,147,1,1,1
304,7,3387,1501,183,201,1,0,1
305,3,2401,537,181,144,1,1,1
305,4,3080,1153,214,141,1,1,1
305,6,3095,1422,239,145,1,1,1
305,7,3382,1507,191,208,1,0,1
305,12,2587,637,94,50,1,0,1
306,3,2391,540,186,149,1,1,1
306,4,3081,1153,215,145,1,1,1
306,6,3099,1427,233,142,1,1,1
306,7,3370,1518,206,216,1,0,1
306,12,2581,635,103,59,1,0,1
307,3,2381,543,203,153,1,1,1
307,4,3080,1157,217,144,1,1,1
307,6,3101,1432,224,138,1,1,1
307,7,3368,1524,204,220,1,0,1
307,13,2384,541,281,162,1,1,1
308,3,2370,547,209,157,1,1,1
308,4,3076,1159,221,144,1,1,1
308,6,3104,1436,219,135,1,1,1
308,7,3370,1538,205,211,1,0,1
309,3,2357,549,223,162,1,1,1
309,4,3107,1161,191,139,1,1,1
309,6,3105,1440,215,133,1,1,1
309,7,3379,1546,189,203,1,0,1
310,3,2349,551,229,165,1,1,1
310,4,3114,1162,188,139,1,1,1
310,6,3106,1443,214,136,1,1,1
310,7,3372,1557,191,200,1,0,1
311,3,2346,553,231,166,1,1,1
311,4,3116,1163,185,146,1,1,1
311,6,3108,1449,215,143,1,1,1
311,7,3376,1565,216,190,1,0,1
312,3,2342,554,236,169,1,1,1
312,4,3106,1165,197,152,1,1,1
312,6,3111,1453,215,152,1,1,1
312,7,3374,1572,232,191,1,0,1
313,3,2336,555,245,170,1,1,1
313,4,3102,1166,202,152,1,1,1
313,6,3112,1455,214,147,1,1,1
313,7,3372,1575,242,194,1,0,1
314,3,2333,557,250,170,1,1,1
314,4,3121,1164,184,155,1,1,1
314,6,3113,1456,214,149,1,1,1
314,7,3369,1579,247,198,1,0,1
315,3,2327,557,262,175,1,1,1
315,4,3109,1164,195,159,1,1,1
315,6,3115,1456,217,152,1,1,1
315,7,3364,1578,247,202,1,0,1
316,3,2329,555,270,180,1,1,1
316,4,3128,1162,178,156,1,1,1
316,6,3115,1458,222,149,1,1,1
316,7,3367,1578,235,193,1,0,1
317,3,2337,555,269,178,1,1,1
317,4,3137,1162,171,154,1,1,1
317,6,3116,1458,221,148,1,1,1
317,7,3363,1578,221,191,1,0,1
318,3,2348,555,262,174,1,1,1
318,4,3120,1163,190,157,1,1,1
318,6,3117,1459,225,147,1,1,1
318,7,3357,1576,223,187,1,0,1
319,3,2356,555,258,176,1,1,1
319,4,3112,1163,201,160,1,1,1
319,6,3119,1460,228,146,1,1,1
319,7,3344,1573,240,198,1,0,1
320,3,2363,555,251,170,1,1,1
320,4,3121,1162,195,159,1,1,1
320,6,3121,1459,228,147,1,1,1
320,7,3343,1569,235,203,1,0,1
321,3,2368,554,247,169,1,1,1
321,4,3127,1160,195,154,1,1,1
321,6,3122,1457,232,148,1,1,1
321,7,3335,1568,247,208,1,0,1
322,3,2375,553,237,172,1,1,1
322,4,3142,1158,181,150,1,1,1
322,6,3123,1457,233,149,1,1,1
322,7,3333,1569,246,205,1,0,1
323,3,2385,552,227,172,1,1,1
323,4,3149,1158,174,151,1,1,1
323,6,3124,1456,233,151,1,1,1
323,7,3330,1570,243,206,1,0,1
324,3,2406,551,200,169,1,1,1
324,4,3153,1159,167,148,1,1,1
324,6,3125,1455,230,148,1,1,1
324,7,3331,1569,241,198,1,0,1
325,3,2420,552,187,167,1,1,1
325,4,3140,1161,178,149,1,1,1
325,6,3126,1456,231,148,1,1,1
325,7,3317,1567,256,205,1,0,1
326,3,2419,555,184,158,1,1,1
326,4,3153,1162,166,147,1,1,1
326,6,3127,1456,237,150,1,1,1
326,7,3323,1571,258,212,1,0,1
327,3,2413,557,193,154,1,1,1
327,4,3159,1165,162,152,1,1,1
327,6,3127,1460,239,152,1,1,1
327,7,3328,1575,251,216,1,0,1
328,3,2415,558,199,152,1,1,1
328,4,3164,1169,159,154,1,1,1
328,6,3129,1463,233,156,1,1,1
328,7,3344,1578,237,221,1,0,1
329,3,2417,562,198,156,1,1,1
329,4,3147,1177,175,156,1,1,1
329,6,3129,1471,226,151,1,1,1
329,7,3366,1583,221,230,1,0,1
330,3,2413,567,202,156,1,1,1
330,4,3124,1182,198,159,1,1,1
330,6,3131,1478,224,149,1,1,1
330,7,3361,1593,229,226,1,0,1
331,3,2413,573,200,153,1,1,1
331,4,3113,1190,211,160,1,1,1
331,6,3132,1484,227,148,1,1,1
331,7,3385,1601,206,199,1,0,1
332,3,2415,576,207,158,1,1,1
332,4,3111,1197,216,157,1,1,1
332,6,3134,1488,231,148,1,1,1
332,7,3392,1612,198,185,1,0,1
333,3,2419,581,211,150,1,1,1
333,4,3108,1200,220,153,1,1,1
333,6,3138,1492,235,150,1,1,1
333,7,3382,1618,207,202,1,0,1
334,3,2415,585,210,147,1,1,1
334,4,3110,1201,224,151,1,1,1
334,6,3140,1494,235,149,1,1,1
334,7,3392,1621,200,189,1,0,1
335,3,2415,587,209,144,1,1,1
335,4,3114,1202,223,151,1,1,1
335,6,3144,1495,232,152,1,1,1
335,7,3395,1622,205,192,1,0,1
336,3,2419,589,202,141,1,1,1
336,4,3110,1204,231,152,1,1,1
336,6,3150,1495,225,149,1,1,1
336,7,3409,1623,197,186,1,0,1
337,3,2417,589,196,136,1,1,1
337,4,3110,1203,234,152,1,1,1
337,6,3154,1494,220,150,1,1,1
337,7,3428,1624,191,163,1,0,1
338,3,2416,589,191,135,1,1,1
338,4,3115,1201,231,154,1,1,1
338,6,3159,1494,217,153,1,1,1
338,7,3441,1624,185,147,1,0,1
338,17,3418,1622,213,190,1,0,1
339,3,2414,587,195,135,1,1,1
339,4,3119,1197,232,160,1,1,1
339,6,3164,1492,216,157,1,1,1
339,7,3435,1625,198,147,1,0,1
339,17,3410,1624,226,193,1,0,1
340,3,2415,583,193,136,1,1,1
340,4,3125,1193,228,160,1,1,1
340,6,3169,1489,215,158,1,1,1
340,17,3411,1624,229,185,1,0,1
341,3,2412,578,192,135,1,1,1
341,4,3126,1185,233,163,1,1,1
341,6,3176,1485,218,163,1,1,1
341,17,3407,1622,234,180,1,0,1
342,3,2413,575,198,132,1,1,1
342,4,3124,1175,240,170,1,1,1
342,6,3181,1480,219,162,1,1,1
342,17,3412,1618,238,183,1,0,1
343,3,2407,568,207,134,1,1,1
343,4,3133,1168,235,175,1,1,1
343,6,3189,1471,212,159,1,1,1
343,17,3416,1614,244,169,1,0,1
344,3,2406,561,194,137,1,1,1
344,4,3149,1155,226,177,1,1,1
344,6,3196,1461,224,166,1,1,1
344,17,3409,1608,264,182,1,0,1
345,3,2403,552,183,144,1,1,1
345,4,3151,1147,235,176,1,1,1
345,6,3201,1452,233,170,1,1,1
345,17,3424,1596,245,184,1,0,1
346,3,2400,544,178,146,1,1,1
346,4,3154,1136,236,179,1,1,1
346,6,3209,1439,235,173,1,1,1
346,17,3452,1581,218,185,1,0,1
347,3,2398,536,175,149,1,1,1
347,4,3155,1125,237,177,1,1,1
347,6,3214,1426,229,162,1,1,1
347,17,3446,1571,224,194,1,0,1
348,3,2390,527,179,148,1,1,1
348,4,3174,1110,223,176,1,1,1
348,6,3223,1410,224,159,1,1,1
348,17,3471,1551,204,187,1,0,1
349,3,2380,515,187,151,1,1,1
349,4,3173,1093,227,186,1,1,1
349,6,3231,1400,219,159,1,1,1
349,17,3477,1532,203,185,1,0,1
350,3,2374,504,200,157,1,1,1
350,4,3212,1080,195,179,1,1,1
350,6,3243,1387,213,155,1,1,1
350,17,3487,1517,196,178,1,0,1
351,3,2361,492,212,162,1,1,1
351,4,3229,1068,182,176,1,1,1
351,6,3252,1371,211,153,1,1,1
351,17,3489,1499,208,172,1,0,1
352,3,2350,478,222,166,1,1,1
352,4,3236,1055,182,177,1,1,1
352,6,3260,1356,213,157,1,1,1
352,17,3508,1481,195,179,1,0,1
353,3,2339,465,235,175,1,1,1
353,4,3247,1041,179,182,1,1,1
353,6,3268,1337,218,167,1,1,1
353,17,3515,1466,197,196,1,0,1
354,3,2331,454,245,178,1,1,1
354,4,3256,1024,176,184,1,1,1
354,6,3273,1320,249,187,1,1,1
354,17,3501,1452,214,192,1,0,1
355,3,2328,442,253,180,1,1,1
355,4,3264,1012,170,173,1,1,1
355,6,3278,1307,255,193,1,1,1
355,17,3479,1427,237,208,1,0,1
356,3,2338,430,254,178,1,1,1
356,4,3262,1005,179,173,1,1,1
356,6,3281,1296,303,204,1,1,1
356,17,3463,1419,259,223,1,0,1
357,3,2336,418,265,184,1,1,1
357,4,3258,995,184,175,1,1,1
357,6,3283,1284,341,218,1,1,1
358,3,2341,408,273,189,1,1,1
358,4,3254,985,192,176,1,1,1
358,6,3283,1270,282,215,1,1,1
358,17,3506,1406,225,191,1,0,1
359,3,2349,399,268,188,1,1,1
359,4,3264,978,182,167,1,1,1
359,6,3289,1257,247,214,1,1,1
359,17,3487,1403,243,194,1,0,1
360,3,2362,390,255,182,1,1,1
360,4,3264,973,185,164,1,1,1
360,6,3289,1245,239,216,1,1,1
360,17,3486,1398,252,204,1,0,1
360,7,3534,1402,250,188,1,0,1
361,3,2372,381,239,181,1,1,1
361,4,3263,969,191,159,1,1,1
361,6,3291,1230,219,220,1,1,1
361,17,3514,1394,227,201,1,0,1
361,22,856,2061,255,96,1,1,1
362,3,2376,374,232,180,1,1,1
362,4,3259,965,197,159,1,1,1
362,6,3289,1221,206,220,1,1,1
362,17,3502,1388,240,207,1,0,1
362,22,868,2057,244,97,1,1,1
363,3,2386,370,213,176,1,1,1
363,4,3266,960,191,159,1,1,1
363,6,3295,1215,197,214,1,1,1
363,17,3518,1383,222,192,1,0,1
363,22,866,2051,247,104,1,1,1
364,3,2391,364,205,179,1,1,1
364,4,3265,957,189,158,1,1,1
364,6,3294,1210,197,217,1,1,1
364,17,3523,1379,222,193,1,0,1
364,22,853,2045,260,111,1,1,1
365,3,2392,363,205,178,1,1,1
365,4,3268,958,187,151,1,1,1
365,6,3289,1208,202,221,1,1,1
365,17,3522,1376,227,206,1,0,1
365,22,720,2041,396,118,1,1,1
366,3,2393,362,206,174,1,1,1
366,4,3264,957,192,150,1,1,1
366,6,3286,1206,202,221,1,1,1
366,17,3529,1374,213,210,1,0,1
366,22,668,2035,448,124,1,1,1
367,3,2398,363,206,170,1,1,1
367,4,3262,956,193,153,1,1,1
367,6,3284,1206,206,230,1,1,1
367,17,3521,1372,217,214,1,0,1
367,22,652,2030,462,129,1,1,1
368,3,2400,362,207,167,1,1,1
368,4,3264,956,188,150,1,1,1
368,6,3279,1204,215,228,1,1,1
368,17,3519,1370,217,214,1,0,1
368,22,651,2024,464,135,1,1,1
369,3,2402,363,209,167,1,1,1
369,4,3268,955,182,146,1,1,1
369,6,3274,1202,219,221,1,1,1
369,17,3526,1369,207,203,1,0,1
369,22,654,2018,463,141,1,1,1
370,3,2400,365,201,161,1,1,1
370,4,3268,954,184,150,1,1,1
370,6,3269,1202,220,221,1,1,1
370,17,3526,1367,211,199,1,0,1
370,22,647,2012,471,147,1,1,1
371,3,2397,366,198,157,1,1,1
371,4,3262,953,188,154,1,1,1
371,6,3263,1202,225,225,1,1,1
371,17,3530,1364,202,192,1,0,1
371,22,621,2007,502,152,1,1,1
372,3,2396,367,198,154,1,1,1
372,4,3258,952,187,159,1,1,1
372,6,3259,1203,226,226,1,1,1
372,17,3522,1361,205,216,1,0,1
372,22,620,2003,502,156,1,1,1
373,3,2394,365,189,153,1,1,1
373,4,3257,949,185,154,1,1,1
373,6,3255,1202,228,226,1,1,1
373,17,3492,1358,230,227,1,0,1
373,22,623,2002,496,157,1,1,1
373,7,3541,1359,179,200,1,0,1
374,3,2397,366,185,150,1,1,1
374,4,3254,947,187,150,1,1,1
374,6,3253,1199,226,224,1,1,1
374,22,627,1996,494,163,1,1,1
374,7,3548,1358,169,196,1,0,1
375,3,2398,366,185,149,1,1,1
375,4,3256,944,186,149,1,1,1
375,6,3255,1197,225,231,1,1,1
375,22,643,1991,479,168,1,1,1
375,7,3544,1359,178,189,1,0,1
376,3,2400,365,185,149,1,1,1
376,4,3259,943,183,149,1,1,1
376,6,3258,1197,220,235,1,1,1
376,22,649,1988,475,171,1,1,1
376,17,3502,1355,219,209,1,0,1
377,3,2400,368,189,149,1,1,1
377,4,3229,943,211,154,1,1,1
377,6,3258,1197,227,238,1,1,1
377,22,658,1986,468,173,1,1,1
377,7,3548,1353,185,193,1,0,1
378,3,2400,370,190,144,1,1,1
378,4,3202,942,237,156,1,1,1
378,6,3258,1201,225,235,1,1,1
378,22,663,1985,463,174,1,1,1
378,7,3534,1352,229,198,1,0,1
379,3,2394,372,199,144,1,1,1
379,4,3184,942,255,156,1,1,1
379,6,3259,1205,217,226,1,1,1
379,22,661,1986,463,173,1,1,1
379,7,3518,1350,242,198,1,0,1
380,3,2392,376,201,142,1,1,1
380,4,3225,945,216,154,1,1,1
380,6,3256,1208,216,221,1,1,1
380,22,656,1984,472,175,1,1,1
380,7,3496,1349,299,207,1,0,1
381,3,2393,377,185,145,1,1,1
381,4,3243,949,199,152,1,1,1
381,6,3254,1214,215,216,1,1,1
381,22,651,1983,479,176,1,1,1
381,17,3494,1353,240,217,1,0,1
382,3,2396,380,180,146,1,1,1
382,4,3231,951,213,155,1,1,1
382,6,3254,1219,215,213,1,1,1
382,22,644,1984,488,175,1,1,1
382,17,3496,1357,230,212,1,0,1
383,3,2386,384,178,148,1,1,1
383,4,3238,954,207,156,1,1,1
383,6,3252,1224,215,212,1,1,1
383,22,642,1986,495,173,1,1,1
383,17,3469,1358,260,223,1,0,1
384,3,2379,391,191,148,1,1,1
384,4,3239,959,209,158,1,1,1
384,6,3252,1229,220,226,1,1,1
384,22,639,1996,501,163,1,1,1
384,17,3486,1363,245,221,1,0,1
385,3,2370,397,224,153,1,1,1
385,4,3219,966,229,160,1,1,1
385,6,3247,1234,224,219,1,1,1
385,22,644,2012,497,147,1,1,1
385,17,3464,1367,265,224,1,0,1
386,3,2368,403,211,157,1,1,1
386,4,3226,972,223,162,1,1,1
386,6,3246,1241,219,225,1,1,1
386,22,643,2015,499,144,1,1,1
386,17,3501,1370,231,225,1,0,1
387,3,2360,409,200,157,1,1,1
387,4,3208,977,244,165,1,1,1
387,6,3245,1253,222,218,1,1,1
387,22,635,2033,500,126,1,1,1
387,17,3468,1378,265,229,1,0,1
388,3,2350,414,199,159,1,1,1
388,4,3203,986,250,163,1,1,1
388,6,3242,1262,230,230,1,1,1
388,17,3454,1387,279,231,1,0,1
389,3,2341,420,200,166,1,1,1
389,4,3198,994,255,162,1,1,1
389,6,3240,1270,242,247,1,1,1
389,17,3468,1395,267,227,1,0,1
390,3,2329,427,209,177,1,1,1
390,4,3237,1002,215,159,1,1,1
390,6,3233,1278,261,241,1,1,1
390,17,3506,1392,231,229,1,0,1
391,3,2315,432,218,184,1,1,1
391,4,3247,1011,205,162,1,1,1
391,6,3227,1290,265,228,1,1,1
391,17,3491,1415,245,226,1,0,1
392,3,2299,438,229,183,1,1,1
392,4,3246,1018,201,163,1,1,1
392,6,3220,1303,261,207,1,1,1
392,17,3451,1431,277,216,1,0,1
393,3,2283,444,238,186,1,1,1
393,4,3249,1025,195,164,1,1,1
393,6,3213,1313,257,197,1,1,1
393,7,3410,1436,403,249,1,0,1
394,3,2267,447,251,188,1,1,1
394,4,3229,1031,209,168,1,1,1
394,6,3203,1322,252,197,1,1,1
394,17,3388,1462,323,218,1,0,1
395,3,2254,454,262,192,1,1,1
395,4,3206,1042,226,174,1,1,1
395,6,3195,1329,245,199,1,1,1
396,3,2240,461,270,192,1,1,1
396,4,3224,1054,200,174,1,1,1
396,6,3183,1343,242,238,1,1,1
396,17,3356,1485,337,272,1,0,1
397,3,2236,469,271,190,1,1,1
397,4,3222,1064,193,172,1,1,1
397,6,3169,1352,244,251,1,1,1
397,17,3356,1499,329,250,1,0,1
398,3,2237,475,261,189,1,1,1
398,4,3217,1072,187,169,1,1,1
398,6,3156,1362,243,240,1,1,1
398,17,3345,1509,322,230,1,0,1
399,3,2239,483,249,187,1,1,1
399,4,3214,1082,181,165,1,1,1
399,6,3146,1369,238,209,1,1,1
399,17,3370,1518,295,208,1,0,1
400,3,2239,489,241,186,1,1,1
400,4,3202,1092,184,164,1,1,1
400,6,3133,1375,242,187,1,1,1
400,17,3369,1526,283,194,1,0,1
401,3,2238,492,229,192,1,1,1
401,4,3191,1101,189,166,1,1,1
401,6,3122,1380,248,201,1,1,1
401,17,3378,1538,255,180,1,0,1
402,3,2236,496,222,193,1,1,1
402,4,3181,1111,194,164,1,1,1
402,6,3112,1386,249,205,1,1,1
402,17,3387,1552,236,202,1,0,1
402,7,3331,1554,295,244,1,0,1
403,3,2235,499,216,194,1,1,1
403,4,3181,1116,186,159,1,1,1
403,6,3104,1391,245,209,1,1,1
403,17,3406,1558,206,200,1,0,1
403,7,3356,1559,256,233,1,0,1
404,3,2230,501,214,199,1,1,1
404,4,3173,1121,188,153,1,1,1
404,6,3093,1398,248,216,1,1,1
404,7,3362,1565,243,219,1,0,1
405,3,2220,505,219,196,1,1,1
405,4,3163,1126,193,151,1,1,1
405,6,3086,1402,247,207,1,1,1
405,7,3363,1566,235,206,1,0,1
405,17,3394,1567,204,169,1,0,1
406,3,2213,507,225,196,1,1,1
406,4,3157,1129,194,153,1,1,1
406,6,3079,1407,250,193,1,1,1
406,7,3348,1570,240,215,1,0,1
406,17,3397,1571,191,138,1,0,1
407,3,2205,508,227,194,1,1,1
407,4,3151,1132,194,152,1,1,1
407,6,3073,1410,255,196,1,1,1
407,7,3347,1575,237,225,1,0,1
407,17,3378,1575,206,165,1,0,1
408,3,2207,510,222,188,1,1,1
408,4,3156,1135,183,147,1,1,1
408,6,3067,1413,253,211,1,1,1
408,7,3344,1578,236,225,1,0,1
408,17,3368,1578,211,172,1,0,1
409,3,2203,513,226,183,1,1,1
409,4,3148,1136,187,149,1,1,1
409,6,3059,1416,251,201,1,1,1
409,7,3322,1575,253,234,1,0,1
409,17,3361,1576,213,180,1,0,1
1269,26,2508,979,142,57,1,2,1
1269,27,2439,753,133,34,1,2,1
1269,28,3330,867,102,46,1,2,1
1269,29,3145,715,56,38,1,2,1
1269,30,2878,760,26,17,1,1,1
1270,26,2506,980,144,57,1,2,1
1270,27,2441,753,134,34,1,2,1
1270,28,3334,867,101,47,1,2,1
1270,29,3147,717,56,37,1,2,1
1270,30,2882,762,25,17,1,1,1
1271,26,2505,981,143,57,1,2,1
1271,27,2445,753,132,34,1,2,1
1271,28,3336,867,102,47,1,2,1
1271,29,3150,718,56,36,1,2,1
1271,30,2886,761,25,17,1,1,1
1272,26,2504,981,141,58,1,2,1
1272,27,2448,752,131,34,1,2,1
1272,28,3338,868,102,46,1,2,1
1272,29,3154,718,55,36,1,2,1
1272,30,2890,761,24,17,1,1,1
1273,26,2503,983,140,56,1,2,1
1273,27,2449,753,133,34,1,2,1
1273,28,3341,868,102,45,1,2,1
1273,29,3156,717,55,36,1,2,1
1273,30,2890,762,25,17,1,1,1
1274,26,2501,984,141,56,1,2,1
1274,27,2451,753,131,35,1,2,1
1274,28,3343,868,102,46,1,2,1
1274,29,3159,717,57,37,1,2,1
1274,30,2893,762,26,16,1,1,1
1274,39,3082,712,18,17,1,0,1
1274,41,3029,768,21,17,1,1,1
1275,26,2499,984,140,55,1,2,1
1275,27,2452,753,133,34,1,2,1
